Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;Latitud;Tipo de Municipio
27;27372;27372000;CHOCÓ;JURADÓ;JURADÓ;CABECERA MUNICIPAL (CM);-77,7646171;7,106039595;MUNICIPIO
27;27372;27372004;CHOCÓ;JURADÓ;PUNTA ARDITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,80566507;7,151147901;MUNICIPIO
27;27372;27372007;CHOCÓ;JURADÓ;PUNTA PIÑA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,52545009;6,656827175;MUNICIPIO
27;27413;27413000;CHOCÓ;LLORÓ;LLORÓ;CABECERA MUNICIPAL (CM);-76,54252474;5,499961862;MUNICIPIO
27;27413;27413003;CHOCÓ;LLORÓ;LA VUELTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,54439051;5,460776167;MUNICIPIO
27;27413;27413004;CHOCÓ;LLORÓ;LAS HAMACAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39456923;5,581046129;MUNICIPIO
27;27413;27413007;CHOCÓ;LLORÓ;BORAUDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,57489926;5,512267228;MUNICIPIO
27;27413;27413009;CHOCÓ;LLORÓ;NIPORDU;CASERÍO (CAS);-76,45607859;5,496615044;MUNICIPIO
27;27413;27413010;CHOCÓ;LLORÓ;OGODÓ;CASERÍO (CAS);-76,499405;5,45064486;MUNICIPIO
27;27413;27413011;CHOCÓ;LLORÓ;VILLA CLARET;CASERÍO (CAS);-76,45183843;5,551044004;MUNICIPIO
27;27413;27413013;CHOCÓ;LLORÓ;BOCA DE CAPA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27413;27413014;CHOCÓ;LLORÓ;BOCAS DE TUMUTUMBUDÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27413;27413015;CHOCÓ;LLORÓ;CANCHIDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27413;27413016;CHOCÓ;LLORÓ;LA PLAYA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27413;27413017;CHOCÓ;LLORÓ;PLAYA ALTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27413;27413018;CHOCÓ;LLORÓ;PUERTO MORENO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27413;27413019;CHOCÓ;LLORÓ;SAN JORGE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39458728;5,580995718;MUNICIPIO
27;27425;27425000;CHOCÓ;MEDIO ATRATO;BETÉ;CABECERA MUNICIPAL (CM);-76,78116246;5,994374892;MUNICIPIO
27;27425;27425001;CHOCÓ;MEDIO ATRATO;BOCA DE AMÉ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,76126662;6,052067319;MUNICIPIO
27;27425;27425002;CHOCÓ;MEDIO ATRATO;BOCA DE BEBARÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69275367;6,124402364;MUNICIPIO
27;27425;27425003;CHOCÓ;MEDIO ATRATO;CAMPOALEGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80820499;5,892173474;MUNICIPIO
27;27425;27425004;CHOCÓ;MEDIO ATRATO;EL LLANO DE BEBARÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,61269715;6,101954701;MUNICIPIO
27;27425;27425005;CHOCÓ;MEDIO ATRATO;EL LLANO DE BEBARAMÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69451226;6,02644493;MUNICIPIO
27;27425;27425006;CHOCÓ;MEDIO ATRATO;SAN ANTONIO DEL BUEY (CAMPO SANTO);CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69451226;6,02644493;MUNICIPIO
27;27425;27425007;CHOCÓ;MEDIO ATRATO;SAN JOSÉ DE BUEY (ALTO BUEY);CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69451226;6,02644493;MUNICIPIO
27;27425;27425008;CHOCÓ;MEDIO ATRATO;SAN ROQUE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69451226;6,02644493;MUNICIPIO
27;27425;27425009;CHOCÓ;MEDIO ATRATO;TANGÜÍ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,72599051;5,895831865;MUNICIPIO
27;27425;27425010;CHOCÓ;MEDIO ATRATO;AGUA CLARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69453949;6,026401255;MUNICIPIO
27;27425;27425011;CHOCÓ;MEDIO ATRATO;BAUDO GRANDE;CASERÍO (CAS);-76,69453949;6,026401255;MUNICIPIO
27;27425;27425012;CHOCÓ;MEDIO ATRATO;MEDIO BETE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69453949;6,026401255;MUNICIPIO
27;27425;27425013;CHOCÓ;MEDIO ATRATO;PUERTO SALAZAR;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69453949;6,026401255;MUNICIPIO
27;27425;27425014;CHOCÓ;MEDIO ATRATO;PUNE;CASERÍO (CAS);-76,69453949;6,026401255;MUNICIPIO
27;27425;27425016;CHOCÓ;MEDIO ATRATO;SAN FRANCISCO DE TAUCHIGADO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69453949;6,026401255;MUNICIPIO
27;27430;27430000;CHOCÓ;MEDIO BAUDÓ;PUERTO MELUK;CABECERA MUNICIPAL (CM);-77,05237614;5,050931657;MUNICIPIO
27;27430;27430002;CHOCÓ;MEDIO BAUDÓ;ARENAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430003;CHOCÓ;MEDIO BAUDÓ;BOCA DE BAUDOCITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430004;CHOCÓ;MEDIO BAUDÓ;BELLA VISTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430005;CHOCÓ;MEDIO BAUDÓ;BERIGUADÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430006;CHOCÓ;MEDIO BAUDÓ;CIRUNDÓ LA BANCA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430007;CHOCÓ;MEDIO BAUDÓ;NUEVO PLATANARES;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430009;CHOCÓ;MEDIO BAUDÓ;PIE DE PEPE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,82366954;5,119552467;MUNICIPIO
27;27430;27430010;CHOCÓ;MEDIO BAUDÓ;PUERTO ADÁN;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430013;CHOCÓ;MEDIO BAUDÓ;SAN MIGUEL BAUDOCITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430023;CHOCÓ;MEDIO BAUDÓ;QUERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,12370502;5,015800425;MUNICIPIO
27;27430;27430024;CHOCÓ;MEDIO BAUDÓ;BOCA DE PEPE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430026;CHOCÓ;MEDIO BAUDÓ;UNIÓN MISARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,9961806;5,110709562;MUNICIPIO
27;27430;27430028;CHOCÓ;MEDIO BAUDÓ;BERRECUY;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,99620017;5,110639507;MUNICIPIO
27;27430;27430029;CHOCÓ;MEDIO BAUDÓ;BOCA DE CURUNDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,99620017;5,110639507;MUNICIPIO
27;27430;27430030;CHOCÓ;MEDIO BAUDÓ;CURUNDO LA LOMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,99620017;5,110639507;MUNICIPIO
27;27430;27430031;CHOCÓ;MEDIO BAUDÓ;PUERTO CÓRDOBA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,99620017;5,110639507;MUNICIPIO
27;27430;27430032;CHOCÓ;MEDIO BAUDÓ;PUERTO LIBIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,99620017;5,110639507;MUNICIPIO
27;27450;27450000;CHOCÓ;MEDIO SAN JUAN;ANDAGOYA;CABECERA MUNICIPAL (CM);-76,69553012;5,096608969;MUNICIPIO
27;27450;27450001;CHOCÓ;MEDIO SAN JUAN;BEBEDÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,82718194;4,933935909;MUNICIPIO
27;27450;27450002;CHOCÓ;MEDIO SAN JUAN;BOCA DE SURUCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450003;CHOCÓ;MEDIO SAN JUAN;CHIQUICHOQUI;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450004;CHOCÓ;MEDIO SAN JUAN;DIPURDÚ EL GUASIMO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450005;CHOCÓ;MEDIO SAN JUAN;EL GUAMO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450007;CHOCÓ;MEDIO SAN JUAN;LA RANCHA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450008;CHOCÓ;MEDIO SAN JUAN;NOANAMÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450012;CHOCÓ;MEDIO SAN JUAN;SAN MIGUEL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450013;CHOCÓ;MEDIO SAN JUAN;FUJIADÓ;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450014;CHOCÓ;MEDIO SAN JUAN;ISLA DE CRUZ;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450015;CHOCÓ;MEDIO SAN JUAN;LA UNIÓN;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450016;CHOCÓ;MEDIO SAN JUAN;MACEDONIA;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450017;CHOCÓ;MEDIO SAN JUAN;PUERTO MURILLO;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450018;CHOCÓ;MEDIO SAN JUAN;SAN JERÓNIMO;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27450;27450019;CHOCÓ;MEDIO SAN JUAN;UNIÓN WAUNAÁN;CENTRO POBLADO (CP);-76,80676519;4,621413302;MUNICIPIO
27;27491;27491000;CHOCÓ;NÓVITA;NÓVITA;CABECERA MUNICIPAL (CM);-76,60706945;4,956094527;MUNICIPIO
27;27491;27491001;CHOCÓ;NÓVITA;EL CAJÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,63477838;4,847030773;MUNICIPIO
27;27491;27491002;CHOCÓ;NÓVITA;EL TIGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,53196435;4,940336662;MUNICIPIO
27;27491;27491003;CHOCÓ;NÓVITA;IRABUBÚ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491004;CHOCÓ;NÓVITA;JUNTAS DE TAMANÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491006;CHOCÓ;NÓVITA;SAN LORENZO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,63728009;4,975756673;MUNICIPIO
27;27491;27491007;CHOCÓ;NÓVITA;SESEGÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491008;CHOCÓ;NÓVITA;URABARÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491009;CHOCÓ;NÓVITA;CURUNDÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491010;CHOCÓ;NÓVITA;EL TAMBITO;CASERÍO (CAS);-76,49554872;4,964329003;MUNICIPIO
27;27491;27491013;CHOCÓ;NÓVITA;CARMEN DE SURAMA;CENTRO POBLADO (CP);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491014;CHOCÓ;NÓVITA;SANTA ROSA;CENTRO POBLADO (CP);-76,6509553;4,839987198;MUNICIPIO
27;27491;27491015;CHOCÓ;NÓVITA;LA PUENTE;CASERÍO (CAS);-76,48710155;4,920477329;MUNICIPIO
27;27491;27491016;CHOCÓ;NÓVITA;PINDAZA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,48710155;4,920477329;MUNICIPIO
27;27491;27491017;CHOCÓ;NÓVITA;QUEBRADA LARGA;CASERÍO (CAS);-76,48710155;4,920477329;MUNICIPIO
27;27491;27491018;CHOCÓ;NÓVITA;TORRA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,48710155;4,920477329;MUNICIPIO
27;27495;27495000;CHOCÓ;NUQUÍ;NUQUÍ;CABECERA MUNICIPAL (CM);-77,27022384;5,705739121;MUNICIPIO
27;27495;27495001;CHOCÓ;NUQUÍ;ARUSÍ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,47406679;5,59541137;MUNICIPIO
27;27495;27495002;CHOCÓ;NUQUÍ;COQUÍ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,36025799;5,608219874;MUNICIPIO
27;27495;27495003;CHOCÓ;NUQUÍ;JURUBIRÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,27669655;5,843535033;MUNICIPIO
27;27495;27495004;CHOCÓ;NUQUÍ;PANGUÍ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,30958079;5,66389143;MUNICIPIO
27;27495;27495005;CHOCÓ;NUQUÍ;TRIBUGÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,25021923;5,766148733;MUNICIPIO
27;27495;27495007;CHOCÓ;NUQUÍ;APARTADÓ;CASERÍO (CAS);-77,45665116;5,597331824;MUNICIPIO
27;27495;27495008;CHOCÓ;NUQUÍ;JOVI;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,38235499;5,614997124;MUNICIPIO
27;27495;27495010;CHOCÓ;NUQUÍ;TERMALES;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,44137303;5,606114282;MUNICIPIO
27;27495;27495011;CHOCÓ;NUQUÍ;BOCA DE JAGUA;CENTRO POBLADO (CP);-77,29082225;5,673971778;MUNICIPIO
27;27495;27495012;CHOCÓ;NUQUÍ;PUERTO INDIO;CENTRO POBLADO (CP);-77,29082225;5,673971778;MUNICIPIO
27;27495;27495013;CHOCÓ;NUQUÍ;VILLA NUEVA;CENTRO POBLADO (CP);-77,29082225;5,673971778;MUNICIPIO
27;27580;27580000;CHOCÓ;RÍO IRÓ;SANTA RITA;CABECERA MUNICIPAL (CM);-76,47233806;5,185466721;MUNICIPIO
27;27580;27580001;CHOCÓ;RÍO IRÓ;ALTO CHATO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,48018377;5,176674506;MUNICIPIO
27;27580;27580004;CHOCÓ;RÍO IRÓ;ENCHARCAZÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,48018377;5,176674506;MUNICIPIO
27;27580;27580005;CHOCÓ;RÍO IRÓ;SAN JOSÉ DE VIRO VIRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,48018377;5,176674506;MUNICIPIO
27;27580;27580006;CHOCÓ;RÍO IRÓ;SANTA BÁRBARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,48018377;5,176674506;MUNICIPIO
27;27580;27580007;CHOCÓ;RÍO IRÓ;CHARA;CASERÍO (CAS);-76,48019549;5,176629232;MUNICIPIO
27;27580;27580008;CHOCÓ;RÍO IRÓ;EL BUEY;CASERÍO (CAS);-76,48019549;5,176629232;MUNICIPIO
27;27580;27580009;CHOCÓ;RÍO IRÓ;LA GUAMA;CASERÍO (CAS);-76,48019549;5,176629232;MUNICIPIO
27;27580;27580010;CHOCÓ;RÍO IRÓ;TODOSITICO;CASERÍO (CAS);-76,48019549;5,176629232;MUNICIPIO
27;27580;27580011;CHOCÓ;RÍO IRÓ;VIRO;CASERÍO (CAS);-76,48019549;5,176629232;MUNICIPIO
27;27600;27600000;CHOCÓ;RÍO QUITO;PAIMADÓ;CABECERA MUNICIPAL (CM);-76,73924427;5,483440681;MUNICIPIO
27;27600;27600001;CHOCÓ;RÍO QUITO;BOCA DE APARTADÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,81253343;5,567952997;MUNICIPIO
27;27600;27600003;CHOCÓ;RÍO QUITO;SAN ISIDRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,74790237;5,624565277;MUNICIPIO
27;27600;27600004;CHOCÓ;RÍO QUITO;VILLA CONTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,75474241;5,556963898;MUNICIPIO
27;27600;27600005;CHOCÓ;RÍO QUITO;BOCA DE PAIMADÓ;CENTRO POBLADO (CP);-76,81253343;5,567952997;MUNICIPIO
27;27600;27600006;CHOCÓ;RÍO QUITO;CHIGUARANDÓ ALTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,81253343;5,567952997;MUNICIPIO
27;27600;27600007;CHOCÓ;RÍO QUITO;CHIVIGUIDÓ;CASERÍO (CAS);-76,81253343;5,567952997;MUNICIPIO
27;27600;27600010;CHOCÓ;RÍO QUITO;LA SOLEDAD;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,81253343;5,567952997;MUNICIPIO
27;27600;27600011;CHOCÓ;RÍO QUITO;LOMA DE LOS GAMBOA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,81253343;5,567952997;MUNICIPIO
27;27615;27615000;CHOCÓ;RIOSUCIO;RIOSUCIO;CABECERA MUNICIPAL (CM);-77,11110984;7,433382753;MUNICIPIO
27;27615;27615006;CHOCÓ;RIOSUCIO;LA HONDA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,12540656;7,576554559;MUNICIPIO
27;27615;27615012;CHOCÓ;RIOSUCIO;TRUANDÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615015;CHOCÓ;RIOSUCIO;VILLANUEVA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615019;CHOCÓ;RIOSUCIO;LA RAYA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615022;CHOCÓ;RIOSUCIO;PERANCHITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615024;CHOCÓ;RIOSUCIO;LA ISLETA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615027;CHOCÓ;RIOSUCIO;PUENTE AMÉRICA - CACARICA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,14210773;7,726688909;MUNICIPIO
27;27615;27615034;CHOCÓ;RIOSUCIO;CAMPO ALEGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615038;CHOCÓ;RIOSUCIO;NUEVO ORIENTE;CENTRO POBLADO (CP);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615039;CHOCÓ;RIOSUCIO;PLAYA ROJA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615045;CHOCÓ;RIOSUCIO;7 DE AGOSTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,23036549;7,375168746;MUNICIPIO
27;27615;27615046;CHOCÓ;RIOSUCIO;LA PUNTA;CASERÍO (CAS);-77,23039783;7,375084;MUNICIPIO
27;27615;27615047;CHOCÓ;RIOSUCIO;SANTA MARIA;CASERÍO (CAS);-77,23039783;7,375084;MUNICIPIO
27;27660;27660000;CHOCÓ;SAN JOSÉ DEL PALMAR;SAN JOSÉ DEL PALMAR;CABECERA MUNICIPAL (CM);-76,23566964;4,894671238;MUNICIPIO
27;27660;27660003;CHOCÓ;SAN JOSÉ DEL PALMAR;SAN PEDRO INGARA;CABECERA INSPECCIÓN DE POLICÍA (IP);-76,2964271;4,888565305;MUNICIPIO
27;27660;27660006;CHOCÓ;SAN JOSÉ DEL PALMAR;LA ITALIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,2964271;4,888565305;MUNICIPIO
27;27745;27745000;CHOCÓ;SIPÍ;SIPÍ;CABECERA MUNICIPAL (CM);-76,64338455;4,654114917;MUNICIPIO
27;27745;27745001;CHOCÓ;SIPÍ;CAÑAVERAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745003;CHOCÓ;SIPÍ;SAN AGUSTÍN;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,81803188;4,75085166;MUNICIPIO
27;27745;27745004;CHOCÓ;SIPÍ;TAPARAL;CABECERA INSPECCIÓN DE POLICÍA (IP);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745009;CHOCÓ;SIPÍ;TANANDÓ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745010;CHOCÓ;SIPÍ;BUENAS BRISAS;CASERÍO (CAS);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745011;CHOCÓ;SIPÍ;CHAMBACÚ;CASERÍO (CAS);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745012;CHOCÓ;SIPÍ;LOMA DE CHUPEY;CASERÍO (CAS);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745013;CHOCÓ;SIPÍ;MARQUEZA;CASERÍO (CAS);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745014;CHOCÓ;SIPÍ;SANTA ROSA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745015;CHOCÓ;SIPÍ;TEATINO;CASERÍO (CAS);-76,52618225;4,603751138;MUNICIPIO
27;27745;27745016;CHOCÓ;SIPÍ;BARRANCON;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,52616797;4,603670206;MUNICIPIO
27;27745;27745017;CHOCÓ;SIPÍ;BARRANCONCITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,52616797;4,603670206;MUNICIPIO
27;27745;27745018;CHOCÓ;SIPÍ;CHARCO HONDO;CASERÍO (CAS);-76,52616797;4,603670206;MUNICIPIO
27;27745;27745019;CHOCÓ;SIPÍ;CHARCO LARGO;CASERÍO (CAS);-76,52616797;4,603670206;MUNICIPIO
27;27787;27787000;CHOCÓ;TADÓ;TADÓ;CABECERA MUNICIPAL (CM);-76,55477631;5,265425994;MUNICIPIO
27;27787;27787002;CHOCÓ;TADÓ;CARMELO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,39321292;5,323658989;MUNICIPIO
27;27787;27787004;CHOCÓ;TADÓ;TAPÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,50977427;5,278637452;MUNICIPIO
27;27787;27787005;CHOCÓ;TADÓ;GUARATO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,4545734;5,305708566;MUNICIPIO
27;27787;27787009;CHOCÓ;TADÓ;MUMBÚ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,4545734;5,305708566;MUNICIPIO
27;27787;27787010;CHOCÓ;TADÓ;PLAYA DE ORO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,41639617;5,309325039;MUNICIPIO
27;27787;27787015;CHOCÓ;TADÓ;CORCOBADO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,4545734;5,305708566;MUNICIPIO
27;27787;27787016;CHOCÓ;TADÓ;MANUNGARÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,4545734;5,305708566;MUNICIPIO
27;27787;27787021;CHOCÓ;TADÓ;TABOR;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,43474502;5,29275398;MUNICIPIO
27;27787;27787022;CHOCÓ;TADÓ;ANGOSTURA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,4545734;5,305708566;MUNICIPIO
27;27787;27787026;CHOCÓ;TADÓ;GINGARABÁ;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,4545734;5,305708566;MUNICIPIO
27;27800;27800000;CHOCÓ;UNGUÍA;UNGUÍA;CABECERA MUNICIPAL (CM);-77,09322948;8,043632715;MUNICIPIO
27;27800;27800001;CHOCÓ;UNGUÍA;BALBOA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,14037334;8,283941153;MUNICIPIO
27;27800;27800002;CHOCÓ;UNGUÍA;GILGAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,08376124;8,190339446;MUNICIPIO
27;27800;27800003;CHOCÓ;UNGUÍA;SANTA MARÍA DEL DARIÉN;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,05496078;8,159894654;MUNICIPIO
27;27800;27800004;CHOCÓ;UNGUÍA;TANELA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,10558196;8,123806339;MUNICIPIO
27;27800;27800005;CHOCÓ;UNGUÍA;TITUMATE;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,07546731;8,306838252;MUNICIPIO
27;27800;27800007;CHOCÓ;UNGUÍA;BETECITO;CASERÍO (CAS);-77,03763618;7,875964105;MUNICIPIO
27;27800;27800008;CHOCÓ;UNGUÍA;MARRIAGA;CASERÍO (CAS);-76,95929265;8,105536662;MUNICIPIO
27;27800;27800011;CHOCÓ;UNGUÍA;EL PUERTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,10558196;8,123806339;MUNICIPIO
27;27800;27800012;CHOCÓ;UNGUÍA;EL ROTO;CASERÍO (CAS);-77,10558196;8,123806339;MUNICIPIO
27;27800;27800015;CHOCÓ;UNGUÍA;ARAUQUITA;CASERÍO (CAS);-77,10556242;8,123732427;MUNICIPIO
27;27800;27800016;CHOCÓ;UNGUÍA;ARQUIA;CASERÍO (CAS);-77,10556242;8,123732427;MUNICIPIO
27;27810;27810000;CHOCÓ;UNIÓN PANAMERICANA;ÁNIMAS;CABECERA MUNICIPAL (CM);-76,63105305;5,280672113;MUNICIPIO
27;27810;27810001;CHOCÓ;UNIÓN PANAMERICANA;EL PLAN DE RASPADURA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,64218122;5,223302717;MUNICIPIO
27;27810;27810002;CHOCÓ;UNIÓN PANAMERICANA;LA YE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,61971827;5,283247908;MUNICIPIO
27;27810;27810003;CHOCÓ;UNIÓN PANAMERICANA;SAN RAFAEL DEL DOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,65911021;5,232088189;MUNICIPIO
